id,name,category,rating,reviews
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,4,This little sorcerer's box displays magical pictures and bright pretty colors.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"These work great! Very, Very Long lasting. Arrived early."
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,This was a gift for my niece's birthday. She loves it .Plus the kid safe
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,1,"I often buy Amazon Basic products, and until I tried their batteries I've never had a complaint. But these batteries drain faster than any but the absolute cheapest I've ever used. So no bargain there. You get what you pay for with this, unlike most other Amazon branded items."
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,Great Battery Life....Would Highly Recommend!!!!
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,4,i use the hd8 for my personal entertainment system
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Great batteries for a great price
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Will only buy amazon basics batteries from now on. Last just as long as the more expensive ones.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,3,Lasted half the time as duracell in the same product
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,I purchased this for my wife so that she has an option other than her phone or laptop to browse the internet.
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,"Your can really control what your kid gets access to from apps, videos, and the Internet. You can not get a better deal. The 2 yr anything happens warranty is a big plus. It's not the fastest thing on the market it's desent. Picture quality is great. Everything that comes with it just makes it a real smart buy. Love the fact that I can program it to have her read 15mins 1st before she can fully access it. Also that I can put a time limit on what she can access and for how long for the week."
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,2,These batteries do not last long. I put some in a portable can opener and was able to open about 10 cans.
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,Great to take with me when I need alone time to just surf and read.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,1,"Four in the batch leaked and caused a mess in my charger and device. I threw out the remaining to avoid future problems. In addition, the batteries didn't hold their charge. I presume I must have received a bad batch based on all the positive reviews."
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,3,"good for reading books. light, handy but not so much for browsing."
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,5,Great product! My 2 and a half year old grandson figured out how to use it to watch his videos!
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Work as well as any of the top brands. Recommend them.
AVqkIh8WQMlgsOJE6fu-,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Electronics,4,"This tablet is small, compact and easy to handle. It's easy to figure out the main functions. My one complaint is that it does not support some big apps such as Dropbox or Google Drive."
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,4,"Cant see any difference from the more expensive Duracell batteries. Great price. Use them for flashlights clocks, and remote controls."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Can't beat the value of these batteries.
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,5,Got for reading Amazon books. Works great. Would recommend.
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,This is the fastest booting tablet I have come across. The speed at which I can access sites is really amazing.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"I haven't used this brand yet, so I can't rate the use, however for my needs, they are exactly what I was looking for, long life, expiration date, grouped by 4, perfect for long term storage,"
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,5,"My daughter love it, she always get busy with it.."
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,5,I bought it for my 2 (almost 3) year old. He really lover it. I love that I can put a timer on it and he can't be on it all day. It's easy to use. The only thing I hate is how fast the battery runs down even if not in use.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Great Product excellent service
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,"My children think these are the greatest. I'm kind of partial to agree. You can limit their time, access and the things are built like a tank."
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,5,This kids fire tablet is perfect for our 5 year old granddaughter. We downloaded some free and purchase kids apps. It give us a break as she's not always asking for our tablet. And we know the content on it is safe.
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,5,Purchased for my son for fun use as well as school. Works great!
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,5,I been having this for awhile now for my two boys and they just absolutely love it
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,"These batteries are usually a good buy for the money. I have had leakage on one occasion and dead cells a couple of times, but overall I have been satisfied. I think these batteries are as good as any other on the market."
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,3,The tablet is for my son who is 2. That being said I noticed blotches on the screen. Never returned it due to it not making a difference to my son. I will have to upgrade him in question few years anyway. The bumper is amazing.
AVwjfXqqQMlgsOJE8qmm,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",Electronics,5,She is already using it to help with school assignments. She is learning and having fun. Parent dashboard rocks. Love the status update on her activities and suggestions for parent-child discussions. Her teacher gave it a thumbs up also. 11 year old and 5 year old have already asked for as Christmas presents.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Love this battery and the price is really reasonable
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,4,Very good buy. I am enjoying my new tablet. Great buy!
AVqkIh8WQMlgsOJE6fu-,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Black",Electronics,5,this is my second one and must have one of these at all times
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,2,batteries last a fraction of the time that most of the other well known battery brands do
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,We bought this for our three daughters! Got a kid proof case and added free time for a low monthly fee and couldn't be happier! So much better than worrying about them breaking my phone or iPad!
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,5,"I got it just for my son and he can get on and play games and watch videos no problem, the parental controls are amazing and keep him in his specific apps"
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,1,Trash. Only lasted a few hours.
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Electronics,4,"The Kindle voyage is an improvement on the paper white. It is lightweight, compact, and easy to use."
AVpfv-vJilAPnD_xhk-O,Amazon Kindle Charger Power Adapter Wall Charger And Usb Cable Micro Usb Cord,Electronics,2,"When I got my Kindle Fire, I got a protective cover for it and figured I'd be ok, because I don't travel much at all (am bedridden/disabled from car accidents). After a while, I couldn't get the mini-USB cord to stay in the plug on the Kindle. After describing the problem to Amazon, they sent me a new cord (I got the newer one with an AC plug and had to pay for it). Unfortunately this did not solve the problem, and I had to mail them my Kindle, and they shipped me a new one, configured mostly the way I had everything before I sent it, which was very convenient. Using my new cable (purchased through the Amazon Kindle store), I had no problems, at first.With only very light use, primarily for reading books for short intervals, the problem I had before with the mini USB plug on the Kindle not fitting tightly into its socket. After changing up AC to USB, as well as trying both USBs on my computer, I was unable to get the Kindle to start because it had less than 15 charge on the battery but I had no way to charge it. The only way to resolve the issue would be to go through the procedure described above I read a number of the positive reviews (which are usually posted first), and nothing was mentioned about this problem--there were so many reviews I didn't have the time to go through them all. I'm in the middle of a book, and use the Kindle to play Scrabble with a friend, and we're in the middle of a game...So I haven't decided what to do yet... It's after 5 a.m. Sunday morning so I can't call the Kindle Store for advice.I had been considering upgrading to one of the new Kindle products, but after having this recurring problem, I am leery of spending that kind of money, only to possibly have the same issue.Read more"
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,4,Needed a tablet for games and apps for the elderly. Great choice
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,4,Tablet works pretty good. I purchased it since I was a to make two accounts. One for myself and one for my child. Goo buy!!
AVph0EeEilAPnD_x9myq,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Blue Kid-Proof Case",Electronics,2,"This is a good tablet for children and adults too. However there is an issue with the port and charger cable. We did not even have this tablet 3 weeks before it would barley charge. Took it back to best buy and they said they could not fox it, and imagine the port is not covered under the manufacturer warranty. So now I have a tablet that takes a couple days to charge. Its really frustrating."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"They are batteries. You get a lot for a great price. They work. Yay, batteries!"
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,I APPRECIATE the ease of purchasing and reading ! I have found every book title I want plus the recommended books have led me to find new Authors!
AVzNj1Y0GV-KLJ3aarCo,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Marine Blue - with Special Offers",Electronics,5,I’m happy with my purchase. It was easy working with the employee of Best Buy.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,"ill never run out of batteries again, well at least not for a while. i bought all these for christmas and they definitely came in handy for all the toys and items i bought my daughter, nieces and nephews for christmas"
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Electronics,5,"I purchased this specifically to take on a cruise. It exceeded my expectations. The voyager is slim, even with the cover, it is light weight and the screen is very clear. Battery life is good. I would absolutely recommend it."
AVpjEN4jLJeJML43rpUe,"Fire Tablet with Alexa, 7 Display, 16 GB, Blue - with Special Offers",Electronics,5,Does exactly what it is needed for my daughter and comes at a great price.
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,"This is so much better than the Kindle that I purchased 3 years ago. It is much faster, and I really like how long the battery last before needing to be charged."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,They seem to last as good as Duracell procell
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,3,They don't last very long.
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Electronics,1,"hard to use, and does not support Guam. online instructions not clear"
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"they are batteries, they work"
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Electronics,4,I bought the Tap to integrate with the Echo. It is ideal for my husbands office where he can use it on his desktop in easy reach for music or to contact Alexa. The wireless feature is great but having sound activation would make this product perfect!
AVzNj1Y0GV-KLJ3aarCo,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 32 GB, Marine Blue - with Special Offers",Electronics,4,Just wish i could lock the screen so my daughter cant exit apps!
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"Great batteries that last as long as the named brand ones do, if not longer."
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,They hold up for a decent amount of time (seems close to the same amount of time as other discount batteries) but you can't beat the price.
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Electronics,5,I literally use this thing every single day. Love it.
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,"I GOT THE FIRE HD SO MY KIDS COULD READ BOOKS , PLAY GAMES AND WATCH THEIR SHOWS . WITHOUT SPENDING AN ARM AND A LEG FOR THE TABLET. I THINK THIS IS A GOOD TABLE FOR KIDS / YOUNG TEENS WHO WANT TO HAVE A TABLET BUT NOT BREAK THE BANK."
AVqkIdZiv8e3D1O-leaJ,"Fire Tablet with Alexa, 7 Display, 16 GB, Magenta - with Special Offers",Electronics,5,"I bought the 16 gig Fire 7 tablet and added the 64 gig sim card before I went on a trip to Iceland. My plan was to use it to read kindle books I had in my library, but also to use it to read email on the 7 day trip. Since it was a wifi only device, I was dependent on the hotels I stayed in to have wifi. No problem there, they all had free wifi. (This was great since I had tried to use my old kindle to access the internet and it never really worked, and no email was happening.)There were three bonuses: Internet access, games (solitare, sodoko, etc.) and movies on the plane, and when it was too rainy to get out my SLR to take pictures, I could use my camera on the Fire 7 and easily wipe the rain off of the screen. The fire was small enough that it was easy to put in my carry on and I didn't have to take it out for TSA screening. All in all, it was perfect for the trip, oh yes, I had subscribed to the Washington Post before I left and that meant I could keep up with the political news and hurricane Matthew circling back across the atlantic to hit Iceland and bite us. Only bad thing, not fire7's fault, was that because of matthew's rain, we didn't see any northern lights. Good thing I had my own personal entertainment system--Fire 7 tablet."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,best buy for your money
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,4,My 5 year old granddaughter cannot put her Fire tablet down. My granddaughter plays a variety of games and watches videos. She loves her tablet!
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Sent these to my grandson to go with the gifts I sent him for Christmas. His mom was thrilled because there were more than enough batteries to accomodate his remotes etc.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Good deal
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,I still have my own Kindle since a few years ago and it still works. I love it and my grandkids both love their kindles.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Good
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,5,Bought it for my grandson for Christmas and he loves it
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,"The basic AA batteries that can only do its job well. I haven't tested it about it's life span yet, but seems not bad, as you can have a great number of them to use for a long time!they are excellent kind batteries for the price, though it is not better than some other it is as good quality of most brands. because you just have pay extra money for the brand which is a waste of money.I don't have any reason to pay a higher price product."
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,4,"Amazon Fire is easy to handle and read with 8"" display screen. Alexa voice is convenient. Downside is Amazon doesn't allow you to download Google as a search tool. Overall good tablet for the price."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Love these batteries. Was delivered on the day they promised. These batteries are just as good as Duracell Quantum or better. You would be a fool not to buy these if you go through as many as I do. Great deal.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,good value here
AVzYlGkFvKc47QAVeZRI,"All-New Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Marine Blue - with Special Offers",Electronics,4,"The device is awesome! I bought it for my 6 year old son for Christmas and he loves it. The only problem I have with this fire and the older version that I also own is the poor selection of apps and games that Amazon offers. To get the better apps and games, I have to load Google play store onto it."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,"Price can't be beat...batteries aren't great, but they're so cheap"
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,4,Will buy this product at this price range again if needed.
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,5,4th amazon product I own it is a great budget tablet.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,So far batteries seem to be working fine. Will buy again.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,great
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"Sets the standard, no more no less, better price than competition, so should be a clear choice!"
AVqkIh9HQMlgsOJE6fu_,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Blue",Electronics,5,"Fast on internet, easy connection. Easy to use. Clear display. Was looking at iPad mini. After reading reviews of both Kindle fire and iPad I bought the Kindle for so much less $$$ And I don't have to put up the Apple's native apps etc."
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,1,"I have only had this Amazon Fire Hd8 since December 6, 2016 and it has already quit charging."
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,Can't beat the price
AVpgdkC8ilAPnD_xsvyi,"Fire Tablet, 7 Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,This is my 2nd Amazon tablet. I love it. I also bought one for my husband & mother in law.
AVqkIiKWnnc1JgDc3khH,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 32 GB - Includes Special Offers, Magenta",Electronics,4,Wanted something with a kids mode on it so we could limit time and content. This works. Saw it for a really low price so couldn't resist otherwise we would have gotten the padded kids version.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,4,Batteries seem to last a good amount of time. Good value. Much better than going to a wholesale place and ending up with a pack where 50 of them don't work.
AVphPmHuilAPnD_x3E5h,"Kindle Voyage E-reader, 6 High-Resolution Display (300 ppi) with Adaptive Built-in Light, PagePress Sensors, Wi-Fi - Includes Special Offers",Electronics,5,"Neighbor has one, and just loves it. So I bought one."
AVwjfXp4QMlgsOJE8qmk,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Blue Kid-Proof Case",Electronics,5,THESE TABLETS ARE PERFECT FOR TODDLERS! I WAS PLANING TO BUY MY 5 AND 3 YEARS OLD AN IPAD BUT CAME ACROSS THESE AND AFTER READING REVIEWS I DECIDED TO ORDER. THE COVERS WORK GREAT SINCE MY 3 YEAR OLD ALWAYS DROPS IT. TOTALLY RECOMMEND!!!
AVqVGWQDv8e3D1O-ldFr,"All-New Fire HD 8 Tablet, 8 HD Display, Wi-Fi, 16 GB - Includes Special Offers, Black",Electronics,5,Got this when they were on sale last year and love it!I use it primarily to read and get emails with some surfing. It has worked flawlessly for these applications.
AVwjfXqqQMlgsOJE8qmm,"All-New Fire HD 8 Kids Edition Tablet, 8 HD Display, 32 GB, Pink Kid-Proof Case",Electronics,5,My son loves this tablet and so does his mom lol..
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Long lasting cheap batteries what more do you ent
AVqVGZQBQMlgsOJE6eUb,"Kindle Oasis E-reader with Leather Charging Cover - Walnut, 6 High-Resolution Display (300 ppi), Wi-Fi - Includes Special Offers","Electronics,Media",5,"Even when Im outside in bright sunlight, the words of the book Im reading are still crystal clear. That alone makes the Kindle Oasis worth what it cost me.The Kindle Oasis wakes up in just seconds, and any book I choose instantly opens, ready to be read.It is the perfect size and isnt heavy or bulky. I really do read for hours at a time. Sometimes I pace the floor while I read. Sometimes Im on my elliptical machine when I read. And sometimes Im sitting down. No matter what Im doing, the Kindle Oasis remains comfortable to hold, and it is always easy on my eyes.When I receive a book that is in PDF, most of the time I can enlarge the words. If it wont allow me to enlarge the words, I can change the orientation of the page and the words are automatically larger. I am able to make notes on the book if needed, and I can highlight words and/or passages.My merlot leather cover is attractive. When I flip it open, it is just like opening the cover of a book.How to Make the Battery LastOn the Kindle Oasis page, it says that its dual-battery charging system delivers months of battery life. This was a huge thing for me. Instead of having to charge my tablet almost every day, I would be able to read for months without charging the Kindle!Is this how my Oasis has performed? Well, not so much. There are conditions that have to be met for the charge on your Oasis to last for two months.First, you have to limit your reading to thirty minutes a day. That one is impossible for me. There are days that I am only able to read for thirty minutes, but they dont occur very often. My Kindle goes everywhere with me, and I use just about every spare moment to read.Second, the wireless needs to be turned off. That one is easy to do but not always easy to remember. The only time the wireless needs to be on is to download one or more books.Third, this is based on your light setting at 10. That is way too low for me. I keep my light setting anywhere from 16 to 18.I dont limit my reading to thirty minutes a day, and I try to remember to keep my wireless turned off. My light setting is kept anywhere from 16 to 18, and I put my Kindle to sleep the second Im done reading. So how long does a single charge last me? Ten days is the longest a charge has lasted me so far, but it would have kept a charge for several more days if I had remembered to turn my wireless off. Once I succeed in keeping my wireless off, I will let you know how long the charge lasts.Now, I dont plug it in to charge as soon as the charge on the cover gets low. I allow my cover charge to go as low as it will possibly go and then the Kindle battery will start to drain since it can no longer charge from the cover. I allow it to drain down to about 50% before I plug the cover and Kindle into my computer to charge.The one thing that surprised me was that everything on the Oasis is in black and white. For some reason, I thought that maybe the book covers would appear in color. But since I bought the Oasis to read books on, color isnt needed.Special offers do appear on my screen but only when my Kindle is going to sleep or waking up. They arent a distraction, and to be honest, they are kind of fun to look at. You can pay a higher price so they wont appear on your Kindle if you would rather not see them.I asked myself some questions once I had my Kindle and knew just how it worked. If I had known before I bought my Kindle Oasis that the charge wouldnt last for months, would I still have bought it? Yes, I would have. If I had known that everything would appear in black and white, would I still have bought it? Yes, I would have."
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,5,"Purchased for my 3 year old, love that it comes with Kindle Freetime (which is almost $80 on it's own). It's perfect for curious fingers prone to swiping and clicking wherever, since the parental controls lock it down to keep them from being able to exit their own profile. Our first unit had an issue after updating the OS, but Amazon is amazing and exchanged the device, no questions asked. I would have gone through Best Buy, but our local one didn't have the pink one in stock anymore. I would have preferred that it didn't come with a camera or microphone for privacy reasons (my older kids 3 year old Kindle Fire HDs don't have a camera or microphone). All-in-all, it is a great device for little ones, but definitely enough power and features to grow with them."
AVqVGWLKnnc1JgDc3jF1,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Green Kid-Proof Case",Electronics,5,"Perfect..grandson, age 16 months, just loves it! No worries if dropped."
AVqkIhxunnc1JgDc3kg_,"Fire HD 8 Tablet with Alexa, 8 HD Display, 16 GB, Tangerine - with Special Offers",Electronics,4,"the tablet is great, but all the advertising is annoying"
AVqVGZSEQMlgsOJE6eUc,"Kindle E-reader - White, 6 Glare-Free Touchscreen Display, Wi-Fi - Includes Special Offers","Office Supplies,Electronics",5,I love my kindle it makes it so much easier to read books instead of having to carry them with me
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,3,works like any another.
AVpfpK8KLJeJML43BCuD,Amazon Tap Smart Assistant Alexaenabled (black) Brand New,Electronics,5,Was very difficult to set up. With the 3 hours help of Geek Squad and my granddaughters I-Phone we got it done.
AVpe7xlELJeJML43ypLz,AmazonBasics AA Performance Alkaline Batteries (48 Count) - Packaging May Vary,Health & Beauty,5,"Great batteries, good price"
AVpfw2hvilAPnD_xh0rH,"Fire Kids Edition Tablet, 7 Display, Wi-Fi, 16 GB, Pink Kid-Proof Case","Toys & Games,Electronics",5,Gift for my great nephew and he really loves it. He loves it so much that Mom has to limit amount of time he allowed to play with it because he would play it 24/7.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,"This is definitely the best deal you'll find on batteries, they work really well and hold a charge comperitive to high dollar name brands"
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,They fit where they're supposed to and have good durability.
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,1,"So, I saw all the glowing reviews and was startled by the low price for 48 of this alkaline batteries. Yeah, well, NOW I am startled by how long they last. Uh-oh, make that DON'T last. I don't take but 20 to 30 shots from my little Finepix camera before the lens starts closing when I try to shoot. Compare that to...well, I'm not gonna lie. I never counted, but I took TONS of shots using Duracell alkaline bats. Conservative estimate At least 300 shots for each set of two. Einstein not needed to do the math on that. I just looked and see that they are made in Indonesia, which may or may not matter, since I don't know where Duracells are made. I still have 34 of these lousy things left. Ticks me off, royally!!!(Now, let us see if this shows as a confirmed purchase."
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,100 OK
AVpgNzjwLJeJML43Kpxn,AmazonBasics AAA Performance Alkaline Batteries (36 Count),Health & Beauty,5,Great value. Pleased. No complaints. Arrived in simple packaging. Easy.
